🔒 Row ID,Permit #,Permit Type,Permit Description,Project #,Permit Target Date,Permit Submittal Date,Permit Agency Comments 1 Date,Permit Resubmittal 1 Date,Permit Agency Comments 2 Date,Permit Resubmittal 2 Date,Permit Approval Date,Permit Expiration Date,Notes,TargetAlerts/Removal Flag,SubmittalAlerts/Removal Flag,SubmittalAlertsOLD/Submittal Alert Sent Date,AgencyCommentsAlerts/Comments 1 Removal Flag,AgencyCommentsAlerts/Comments 2 Removal Flag,AgencyCommentsAlertsOLD/Agency Comments 1a Sent Date,AgencyCommentsAlertsOLD/Agency Comments 1b Sent Date,AgencyCommentsAlertsOLD/Agency Comments 2a Sent Date,AgencyCommentsAlertsOLD/Agency Comments 2b Sent Date,ExpirationAlerts/Removal Flag,ExpirationAlertsOLD/Expiration Alert Sent Date,RecMetadataPermit/Date Created,RecMetadataPermit/Created By Email,RecMetadataPermit/Date Last Updated,RecMetadataPermit/Last Updated By Email
p84o13NTT7Wpfwq8kJLqOA,2025090837 PARKING,Administrative Deviation,PARKING,20250603,,2025-10-22T04:00:00.000Z,,,,,2026-01-14T00:00:00.000Z,,,,,,,,,,,,,,2025-11-14T12:43:03.000Z,Sharon@qainc.net,2026-01-20T16:46:54.678Z,Sharon@qainc.net
JIQ70XXGTwuosN3sSkv3Lw,,Vacation Permitting,,20250603,,2025-10-29T04:00:00.000Z,,,,,2025-11-12T00:00:00.000Z,,,,,,,,,,,,,,2025-11-14T12:43:23.000Z,Sharon@qainc.net,2026-01-15T20:20:03.415Z,Sharon@qainc.net
WvcwYdNdSBGT1nWy34loLg,,Utility Permitting,,20250603,,2025-10-28T04:00:00.000Z,2025-11-05T17:00:00.000Z,2025-11-24T17:00:00.000Z,,,2025-12-19T00:00:00.000Z,,,,,,,,,,,,,,2025-11-14T12:43:43.000Z,Sharon@qainc.net,2025-12-19T16:08:46.419Z,Shelly@qainc.net
zhqRpiTbRP20b.Zf3JtrJA,251110-59043/36-115190-W,SFWMD Water Use Permitting,,20250509S,,2025-11-10T05:00:00.000Z,,,,,2025-11-13T17:00:00.000Z,2045-11-13T17:00:00.000Z,,,,,,,,,,,,,2025-11-14T12:48:13.000Z,Sharon@qainc.net,2025-11-14T12:48:13.000Z,Sharon@qainc.net
vyFvGu-BTE-oVTnmjsHZxA,LCU2025-00075,Utility - New Project,,20250101,,2025-09-18T04:00:00.000Z,,,,,2025-10-08T00:00:00.000Z,,,,,,,,,,,,Alert Removed,,2025-11-14T13:18:33.000Z,Sharon@qainc.net,2026-01-13T14:31:44.757Z,Sharon@qainc.net
WTzKfx9rSaqPQjdC8ov0rw,,Tall Structures Permitting - FAA,,20241205,,2025-10-02T04:00:00.000Z,,,,,,,2025-ASO-21756-OE(Building) 2025-ASO-21752-OE(crane) 2025-ASO-21749-OE(crane) 2025-ASO-21747-OE(crane) 2025-ASO-21723-OE(crane),,Alert Removed,,,,,,,,,,2025-11-14T13:27:13.000Z,Sharon@qainc.net,2026-01-13T18:44:37.381Z,Sharon@qainc.net
jEV7CwHAS76dy5CJ84ub4w,2025-D-192-00064,FDOT Drainage Permit,,20241202,,2025-10-01T04:00:00.000Z,2025-11-12T05:00:00.000Z,,,,2025-12-08T00:00:00.000Z,,,,,,,,,,,,,,2025-11-14T13:33:43.000Z,Sharon@qainc.net,2025-12-08T18:16:06.204Z,Shelly@qainc.net
mnFHHIcqRYKhzydUt46xkw,LCU2025-00112,Utility - Fee Quote,,20241202,,2025-11-10T05:00:00.000Z,,,,,2025-12-29T00:00:00.000Z,,,,,,,,,,,,,,2025-11-14T13:34:03.000Z,Sharon@qainc.net,2026-01-05T14:27:20.559Z,Sharon@qainc.net
wnPpICmYQheh97yTDvZIDg,PL20190001792 (CU),Rezoning Conventional,,20190204,,2019-12-19T05:00:00.000Z,2020-03-19T04:00:00.000Z,2020-02-17T05:00:00.000Z,,,,,,,,,,,,,,,,,2025-11-14T13:56:31.000Z,Shelly@qainc.net,2025-11-14T13:56:31.000Z,Shelly@qainc.net
WYSMimQIRv64u-5eV5hrRQ,240723-44847/36-111323-P,SFWMD Certification,,20240502,,2025-10-03T04:00:00.000Z,,,,,2025-10-21T00:00:00.000Z,,,,,,,,,,,,,,2025-11-14T14:30:55.000Z,Sharon@qainc.net,2026-01-21T14:43:16.732Z,Sharon@qainc.net
6VnqAfMqS-q-Z899GqlZXQ,DOS2024-00158-M02,Site Development Minor Change,,20230205,,2025-11-12T00:00:00.000Z,,,,,2026-01-13T00:00:00.000Z,,,,,,,,,,,,,,2025-11-19T18:34:51.325Z,Shelly@qainc.net,2026-01-13T18:13:35.661Z,Shelly@qainc.net
F2GtO3MKQYyAcRyuqPqmvg,PL20190001687,Site Development Permit,,20190204,,2020-03-02T00:00:00.000Z,2020-10-01T16:00:00.000Z,2021-06-01T16:00:00.000Z,,,2021-06-25T00:00:00.000Z,,,,,,,,,,,,,,2025-11-19T18:40:11.323Z,Shelly@qainc.net,2025-11-19T18:40:11.323Z,Shelly@qainc.net
fz7YQShzS9-D7J9RjmFxSw,PL20190001744 (ASW),Special Exception,,20190204,,2020-03-13T00:00:00.000Z,,2020-05-27T00:00:00.000Z,,,,,,,Alert Removed,,,,,,,,,,2025-11-19T18:39:21.315Z,Shelly@qainc.net,2025-11-19T18:39:21.316Z,Shelly@qainc.net
QFOlIzfLScKJwXcKuSDwmA,PL20210002950,Site Development Amendment,,20190204,,2021-11-08T00:00:00.000Z,2022-02-25T17:00:00.000Z,2022-04-04T16:00:00.000Z,,,2022-04-21T00:00:00.000Z,2025-04-21T16:00:00.000Z,,,,,,,,,,,Alert Removed,,2025-11-19T18:41:01.329Z,Shelly@qainc.net,2025-11-19T18:41:01.329Z,Shelly@qainc.net
oJtOyOSGRdmUL5ByHA03mg,2020-D-192-00009,FDOT Drainage Permit,,20190204,,2020-02-17T00:00:00.000Z,2020-09-11T16:00:00.000Z,2020-09-17T16:00:00.000Z,,,2022-05-23T00:00:00.000Z,,,,,,,,,,,,,,2025-11-19T18:41:51.322Z,Shelly@qainc.net,2025-11-19T18:41:51.322Z,Shelly@qainc.net
T2yil7cpSe634kbmzhPF6w,2020-A-192-00007,FDOT Access Permitting,,20190204,,2020-02-17T00:00:00.000Z,2020-02-17T17:00:00.000Z,2020-09-17T16:00:00.000Z,,,2022-05-22T00:00:00.000Z,,,,,,,,,,,,,,2025-11-19T22:11:21.599Z,Shelly@qainc.net,2025-11-19T22:11:21.599Z,Shelly@qainc.net
mctWPhfwRaysRPP0433HUw,301607-010-DSGP,DEP Water,,20190204,,2021-09-24T00:00:00.000Z,,,,,2021-10-28T00:00:00.000Z,,,,,,,,,,,,,,2025-11-19T22:14:51.600Z,Shelly@qainc.net,2025-11-19T22:14:51.600Z,Shelly@qainc.net
JuD172LiSdK3TE.X3auSUg,PL20230000957,Site Development Minor Change,,20190204,,2023-01-19T00:00:00.000Z,,,,,2023-02-09T00:00:00.000Z,,,,,,,,,,,,,,2025-11-19T22:15:41.609Z,Shelly@qainc.net,2025-11-19T22:15:41.609Z,Shelly@qainc.net
fJZLw3ofSzm.bYtau3CPRQ,,Utility Permitting,,20190204,,2023-02-13T00:00:00.000Z,,,,,2023-04-15T00:00:00.000Z,,,,,,,,,,,,,,2025-11-19T22:17:01.597Z,Shelly@qainc.net,2025-11-19T22:17:01.597Z,Shelly@qainc.net
a.rgCAGhSMmuWRowjuKT9Q,,DEP Sewer Clearance,,20190204,,,,,,,2023-03-01T00:00:00.000Z,,,,,,,,,,,,,,2025-11-19T22:17:31.599Z,Shelly@qainc.net,2025-11-19T22:17:31.599Z,Shelly@qainc.net
PWQpweb2RYeLUTxIdTWi4g,PL20250012050,Rezoning Planned Development,,20190204,,2025-10-16T00:00:00.000Z,2025-11-03T00:00:00.000Z,2026-02-16T00:00:00.000Z,,,,,,,,,,,,,,,,,2025-11-19T22:18:01.598Z,Shelly@qainc.net,2026-02-18T20:05:55.659Z,Al@qainc.net
gIzgctckT1aPJ2yDY1bj9g,,SFWMD 10/2,,20230203,,,,,,,2025-05-23T00:00:00.000Z,,,,,,,,,,,,,,2025-11-20T16:35:21.800Z,Shelly@qainc.net,2025-11-20T16:35:21.800Z,Shelly@qainc.net
SffyX.3vQnepZqkA.NxuQA,251014-58068,SFWMD Major Modification,TURN LANE,20240404,,2025-10-14T00:00:00.000Z,,,,,2025-12-12T00:00:00.000Z,2030-12-16T00:00:00.000Z,,,,,,,,,,,,,2025-11-20T16:44:41.798Z,Shelly@qainc.net,2025-12-16T15:15:51.508Z,Shelly@qainc.net
DvrTUuUATICMtF5n8L59Jw,251002-57659/36-103857-P,SFWMD Permit Transfer,,20191102,,2025-10-02T16:00:00.000Z,2025-11-04T17:00:00.000Z,2025-11-06T17:00:00.000Z,,,,2030-10-07T16:00:00.000Z,,,,,,,,,,,,,2025-11-20T20:09:51.945Z,Shelly@qainc.net,2025-11-20T20:09:51.945Z,Shelly@qainc.net
Tj0yYrhmTcuecoAwXFED-w,SITC-058666-2025,Site Development Permit,,20250906,,2025-12-23T00:00:00.000Z,2026-02-09T00:00:00.000Z,,,,,,,,,,,,,,,,,,2025-11-24T13:35:55.413Z,Sharon@qainc.net,2026-02-09T19:44:21.495Z,Shelly@qainc.net
yUSPNNjUQsmjPtPOOV0aOw,SITC-048650-2024,Site Development Amendment,Main Site,20240303,,2025-09-18T00:00:00.000Z,2025-09-30T00:00:00.000Z,2025-10-21T00:00:00.000Z,,,2025-11-05T00:00:00.000Z,2026-05-11T00:00:00.000Z,,,,,,,,,,,,,2025-11-24T14:02:35.418Z,Sharon@qainc.net,2026-01-22T18:24:48.884Z,Shelly@qainc.net
l7JxcjX-SYqcw3Ldjm9FJA,250915-57019,SFWMD Major Modification,,20240303,,2025-09-15T00:00:00.000Z,2025-10-14T00:00:00.000Z,2025-11-10T00:00:00.000Z,,,2026-01-09T00:00:00.000Z,2031-01-09T00:00:00.000Z,,,,,,,,,,,,,2025-11-24T14:03:35.406Z,Sharon@qainc.net,2026-01-13T19:44:00.336Z,Shelly@qainc.net
Ol7NToxrSj2cH27WUUzUoA,DCI2025-00017,Rezoning Planned Development,,20230505,,2025-09-08T00:00:00.000Z,2026-01-08T00:00:00.000Z,,,,,,,,Alert Removed,,,,,,,,,,2025-11-24T14:07:05.419Z,Sharon@qainc.net,2026-02-03T22:21:00.893Z,Shelly@qainc.net
bDzBonRjT6Wl01QzoVP7Fw,2025-D-192-00072,FDOT Drainage Permit,,20220102,,2025-11-07T00:00:00.000Z,2025-11-11T00:00:00.000Z,,2026-01-21T00:00:00.000Z,,,,,,,,,,,,,,,,2025-11-24T15:22:35.430Z,Sharon@qainc.net,2026-01-26T12:48:12.871Z,Shelly@qainc.net
jA4SAUjoSGKGVxaOOpSQxA,2025-A-192-00053,FDOT Access Permitting,,20220102,,2025-11-07T00:00:00.000Z,2025-11-11T00:00:00.000Z,,2026-01-21T00:00:00.000Z,,,,,,,,,,,,,,,,2025-11-24T15:23:05.430Z,Sharon@qainc.net,2026-01-26T12:48:32.472Z,Shelly@qainc.net
PFtSiKs7TnKmEc0d0n8wAA,251107-58911,SFWMD Major Modification,,20220102,,2025-11-07T00:00:00.000Z,2025-12-05T00:00:00.000Z,,,,,,,,,,,,,,,,,,2025-11-24T15:27:25.427Z,Sharon@qainc.net,2026-02-23T19:07:14.960Z,Shelly@qainc.net
ZhhSepqjRsShTV9NRtzuzQ,COM2025-00668,Building Permitting,,20210608B,,,,,,,,,,,,,,,,,,,,,2025-11-24T15:30:05.428Z,Sharon@qainc.net,2025-11-24T15:30:05.428Z,Sharon@qainc.net
O0vNl-p-QgGkL7Q3LEiT0w,COM2025-00669,Building Permitting,,20210608B,,,,,,,,,,,,,,,,,,,,,2025-11-24T15:30:25.431Z,Sharon@qainc.net,2025-11-24T15:30:25.431Z,Sharon@qainc.net
WZdixI5eSSOUA0Kfdb6C2A,COM2022-00200 ,Building Permitting,,20210608B,,,,,,,,,,,,,,,,,,,,,2025-11-24T15:30:45.433Z,Sharon@qainc.net,2025-11-24T15:30:45.433Z,Sharon@qainc.net
a-fXYEfp6QwOUzV9DgIB6oQ,SUR2025-00101,Surety Bonding,,20210405,,2025-10-27T00:00:00.000Z,,,,,2025-11-19T00:00:00.000Z,,,,,,,,,,,,,,2025-11-24T15:33:35.426Z,Sharon@qainc.net,2025-11-24T15:33:35.426Z,Sharon@qainc.net
wR5t-7XcSHqxgCt9TA3LAg,SP21-0057,Site Development Minor Change,,20210305,,2025-08-21T16:00:00.000Z,,,,,2025-09-08T16:00:00.000Z,,,,,,,,,,,,,,2025-11-24T15:35:05.430Z,Sharon@qainc.net,2025-11-24T15:35:05.430Z,Sharon@qainc.net
OutFe0HoR0afIcR7vNJTnQ,DOS2024-00045,Site Development Permit,West Lake,20210202,,2024-04-02T00:00:00.000Z,,2024-05-15T00:00:00.000Z,2025-10-06T16:00:00.000Z,2025-10-22T16:00:00.000Z,,,,,,,,,,,,,,,2025-11-24T15:41:05.433Z,Sharon@qainc.net,2025-11-24T15:41:05.433Z,Sharon@qainc.net
kpV0nEMPQEKRyP9bNEC.gQ,SIP24-000072,Site Development Permit,Withdrawn,20250204,,,2025-11-18T00:00:00.000Z,2025-11-18T00:00:00.000Z,,,2025-11-21T00:00:00.000Z,,,,,,,,,,,,,,2025-11-24T15:41:16.870Z,Shelly@qainc.net,2025-12-17T20:28:12.636Z,Shelly@qainc.net
Ydyxu1XdTSWBOwwBK7sZrg,SDP25-000065,Site Development Permit,,20250204,,2025-12-17T00:00:00.000Z,2026-02-18T00:00:00.000Z,,,,,,,,,,,,,,,,,,2025-11-24T15:41:30.338Z,Shelly@qainc.net,2026-02-18T19:00:47.236Z,Shelly@qainc.net
f-27i3vHSQags8Jnx3-AWA,,SFWMD Water Management Permitting,,20250204,,,,,,,,,,,,,,,,,,,,,2025-11-24T15:41:55.486Z,Shelly@qainc.net,2025-11-24T15:41:55.486Z,Shelly@qainc.net
yLZWC6LkRG2Lfwx8rneZGQ,,LAMSID Drainage Permit,,20210202,,,2024-07-09T16:00:00.000Z,,,,,,,,,,Alert Removed,,,,,,,,2025-11-24T15:42:11.001Z,Sharon@qainc.net,2025-11-24T15:42:11.001Z,Sharon@qainc.net
1BuxBNmFRv6Gp4b9L1ViaA,SITC-042821-2024,Site Development Minor Change,,20200304,,2025-09-18T00:00:00.000Z,2025-11-06T17:00:00.000Z,2025-11-26T17:00:00.000Z,,,,,,,,,,,,,,,,,2025-11-24T15:57:15.446Z,Sharon@qainc.net,2025-11-24T15:57:15.446Z,Sharon@qainc.net
DG9MIBJdRXK0QJbxn6xndA,250918-57154,SFWMD Major Modification,,20200304,,2025-09-18T00:00:00.000Z,2025-10-16T00:00:00.000Z,2025-11-04T00:00:00.000Z,,,2025-12-31T00:00:00.000Z,2030-12-31T00:00:00.000Z,,,,,,,,,,,,,2025-11-24T15:59:21.714Z,Sharon@qainc.net,2026-01-05T13:42:42.348Z,Shelly@qainc.net
9tKkFh.JT3mejNRJDEktkg,250325-51512/36-108160-P,SFWMD Water Management Permitting,Modification,20210403S,,2025-03-25T16:00:00.000Z,,2025-06-10T16:00:00.000Z,,,2025-08-05T16:00:00.000Z,,,,,,,,,,,,,,2025-11-24T16:07:13.252Z,Shelly@qainc.net,2025-11-24T16:07:13.252Z,Shelly@qainc.net
IBgWJFlUQSy6FsbcRATHWg,C-58440 & C-60389,SFWMD Permit Transfer,,20210403S,,2025-09-23T16:00:00.000Z,,2026-02-19T00:00:00.000Z,,,,,,,Alert Removed,,,,,,,,,,2025-11-24T16:07:43.265Z,Shelly@qainc.net,2026-02-19T13:42:38.280Z,Shelly@qainc.net
5rfjMlz6S.aQYGIzc2kuAg,SUB25-0088,Platting Permitting,fINAL pLAT,20200304,,2025-09-08T00:00:00.000Z,2025-10-16T00:00:00.000Z,2025-10-27T00:00:00.000Z,,,,,,,,,,,,,,,,,2025-11-24T16:11:47.178Z,Sharon@qainc.net,2025-11-24T16:11:47.178Z,Sharon@qainc.net
IHDFByCbToW-phniti8c6A,125191-760-DSGP/02,DEP Water,125191-760-DSGP/02,20200304,,2025-07-22T00:00:00.000Z,,,,,2025-08-22T00:00:00.000Z,,,,,,,,,,,,,,2025-11-24T16:14:35.472Z,Sharon@qainc.net,2025-11-24T16:14:35.473Z,Sharon@qainc.net
Z0iNr9mlQ-CFh4htoQpFmw,DOS2021-00145,Site Development Permit,,20210503,,2021-10-13T16:00:00.000Z,2022-06-27T16:00:00.000Z,2022-09-27T16:00:00.000Z,,,2022-11-10T17:00:00.000Z,2028-11-10T17:00:00.000Z,,,,,,,,,,,,,2025-11-24T16:16:33.270Z,Shelly@qainc.net,2025-11-24T16:16:33.270Z,Shelly@qainc.net
ePsMX9OHQtSQcDjGch637Q,,FPL Permitting,,20200304,,2024-03-29T00:00:00.000Z,,2024-06-10T00:00:00.000Z,,2025-01-06T00:00:00.000Z,,,,,Alert Removed,,,,,,,,,,2025-11-24T16:17:55.489Z,Sharon@qainc.net,2025-11-24T16:17:55.490Z,Sharon@qainc.net
NJguIXuITveeyvyu7j543g,211015-31878/36-106125-P,SFWMD Water Management Permitting,,20210503,,2021-10-15T16:00:00.000Z,2021-11-08T17:00:00.000Z,,,,2021-11-10T17:00:00.000Z,2031-09-29T16:00:00.000Z,,,,,,,,,,,,,2025-11-24T16:18:03.265Z,Shelly@qainc.net,2025-11-24T16:18:03.265Z,Shelly@qainc.net
BvtAm1OSTAmmxel9XTXqkQ,211130-4/36-09720-W,SFWMD Water Use Permitting,,20210503,,2021-11-30T17:00:00.000Z,,2022-01-04T17:00:00.000Z,,,2022-01-06T17:00:00.000Z,2042-01-06T17:00:00.000Z,,,,,,,,,,,,,2025-11-24T16:19:13.287Z,Shelly@qainc.net,2025-11-24T16:19:13.287Z,Shelly@qainc.net
ec6.JytdQ-u1-ss.c7DHSg,,Utility - Fee Quote,,20210503,,2022-02-07T17:00:00.000Z,,,,,2022-03-02T17:00:00.000Z,,,,,,,,,,,,,,2025-11-24T16:19:53.271Z,Shelly@qainc.net,2025-11-24T16:19:53.271Z,Shelly@qainc.net
wdTFvZXBTSuCJU375kN70Q,LCU2022-00026,Utility - New Project,,20210503,,2022-05-05T16:00:00.000Z,,,,,2022-07-15T16:00:00.000Z,,,,,,,,,,,,,,2025-11-24T16:20:13.265Z,Shelly@qainc.net,2025-11-24T16:20:13.265Z,Shelly@qainc.net
RolcorvUSbGLxocXmYsong,GEN2022-00105,Submittal Waiver,,20210503,,,,,,,,2022-03-30T16:00:00.000Z,,,,,,,,,,,Alert Removed,,2025-11-24T16:20:36.397Z,Shelly@qainc.net,2025-11-24T16:20:36.397Z,Shelly@qainc.net
SOj4uFs5ShuWqKGwqlw-iA,DOS2023-00079-M01,Site Development Minor Change,,20211011S,,2025-09-24T16:00:00.000Z,2025-10-01T16:00:00.000Z,2025-10-07T16:00:00.000Z,2025-10-16T16:00:00.000Z,,,,,,,,,Alert Removed,,,,,,,2025-11-24T16:25:15.598Z,Shelly@qainc.net,2025-11-24T16:25:15.598Z,Shelly@qainc.net
f9TZSmS6SAGNEsNHmH1.0w,251015-58119,SFWMD Minor Modification,,20211011S,,2025-10-15T16:00:00.000Z,2025-11-04T17:00:00.000Z,2025-11-20T17:00:00.000Z,,,,,,,,,,,,,,,,,2025-11-24T16:26:06.232Z,Shelly@qainc.net,2025-11-24T16:26:06.232Z,Shelly@qainc.net
QgoFdHdcQU2MaRWn2kxpSA,,Administrative Deviation,,20211204,,,,,,,,,,,,,,,,,,,,,2025-11-24T16:32:45.179Z,Shelly@qainc.net,2025-11-24T16:32:45.179Z,Shelly@qainc.net
FOwNxCsxTAe3PmoAsa5oiA,,Variance,PUBLIC HEARING VARANCE,20211204,,,,,,,,,,,,,,,,,,,,,2025-11-24T16:33:33.284Z,Shelly@qainc.net,2025-11-24T16:33:33.284Z,Shelly@qainc.net
rUCd-x.8QQKXLysmdtipcQ,,Site Development Permit,,20211204,,,,,,,,,,,,,,,,,,,,,2025-11-24T16:33:46.515Z,Shelly@qainc.net,2025-11-24T16:33:46.515Z,Shelly@qainc.net
rVeKYgfSThyzUC4tCSr0vg,SDP22-000098,Project Certification - Site,,20220201,,2025-11-12T17:00:00.000Z,,,,,2025-12-16T00:00:00.000Z,,,,,,,,,,,,,,2025-11-24T16:37:28.168Z,Shelly@qainc.net,2026-01-21T13:47:02.152Z,Shelly@qainc.net
hd-FtpNtR1up4jde8P.8gA,SITC-057713-2025,Site Development Permit,WATTS RD. ,20220301,,2025-10-21T16:00:00.000Z,,,2025-11-26T17:00:00.000Z,,,,,,,,,Alert Removed,,,,,,,2025-11-24T16:40:33.287Z,Shelly@qainc.net,2025-11-24T16:40:33.287Z,Shelly@qainc.net
l4DcDVHvRZeXUvtFvQmCjg,251024-58393,SFWMD Exemption,,20220301,,2025-10-24T16:00:00.000Z,2025-11-20T00:00:00.000Z,,,,,,,,,,Alert Removed,,,,,,,,2025-11-24T16:40:54.990Z,Shelly@qainc.net,2026-02-13T16:05:04.204Z,Shelly@qainc.net
uZhAiSY9QlG3vFk9pxMBPQ,LCU2025-00031,Utility - Closeout,,20210607,,2025-11-10T00:00:00.000Z,,,,,,,,,,,,,,,,,,,2025-11-24T18:35:55.626Z,Sharon@qainc.net,2025-11-24T18:35:55.626Z,Sharon@qainc.net
876QxZIIT4WVsJGDj7M-ng,ADD2018-00055,Administrative Zoning Amendment,,20170508,,,,,,,2018-03-29T00:00:00.000Z,,,,,,,,,,,,,,2025-11-24T18:48:05.632Z,Sharon@qainc.net,2025-11-24T18:48:05.633Z,Sharon@qainc.net
ECMiubL.Q8ORALzAe9cQkw,ADD2020-00139,Administrative Zoning Amendment,ADD2020-00139,20170508,,,,,,,2020-12-17T00:00:00.000Z,,,,,,,,,,,,,,2025-11-24T18:49:05.634Z,Sharon@qainc.net,2025-11-24T18:49:05.634Z,Sharon@qainc.net
KyghE7KEQlq2pefROGryJA,ADD2018-00103,Administrative Zoning Amendment,,20170508,,,,,,,2019-03-07T17:00:00.000Z,,,,,,,,,,,,,,2025-11-24T18:50:35.631Z,Sharon@qainc.net,2025-11-24T18:50:35.631Z,Sharon@qainc.net
3Aub8ffEQpi9Np1wO..yBA,,Comp Plan Amendment,C{A2024-00005,20170508,,2025-03-24T16:00:00.000Z,2024-05-01T16:00:00.000Z,2024-07-03T16:00:00.000Z,2024-08-08T16:00:00.000Z,2024-09-04T00:00:00.000Z,2024-10-01T00:00:00.000Z,,,,,,,,,,,,,,2025-11-24T19:02:25.636Z,Sharon@qainc.net,2025-11-24T19:02:25.636Z,Sharon@qainc.net
fCFDCHslRB2KM4pp0Gy5RA,DRC-24-085,Project Certification - Site,,20230510,,2025-09-25T00:00:00.000Z,,,,,2025-11-25T00:00:00.000Z,,,,,,,,,,,,,,2025-11-24T19:36:15.658Z,Sharon@qainc.net,2026-01-21T14:37:02.170Z,Shelly@qainc.net
YjTxNCLvRSO.xaxZJ1rm-A,DOS2025-00143,Site Development Permit,,20141201,,2025-09-18T16:00:00.000Z,2025-10-15T16:00:00.000Z,2025-11-24T17:00:00.000Z,2026-02-13T00:00:00.000Z,,,,,,,,,,,,,,,,2025-11-24T20:56:05.253Z,Shelly@qainc.net,2026-02-13T15:18:34.192Z,Shelly@qainc.net
Fdgi-f1GTfa9DddBatcn.w,,Platting Permitting,Preliminary Subdivision Plat,20251105,2026-05-20T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,2025-11-25T15:12:52.387Z,Shelly@qainc.net,2026-02-16T22:41:53.301Z,Jamie@QAInc.net
xSwa5HfyR.SO7AHLYa68KA,,ROW Vacation,Concurrent with PRELIM. SUB. PLAT,20251105,2026-02-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,2025-11-25T15:13:42.814Z,Shelly@qainc.net,2026-02-16T22:42:31.895Z,Jamie@QAInc.net
ZIcnqXBhTP67fCNYdg.fWQ,,Utility Permitting,,20251105,2026-03-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,2025-11-25T15:13:54.316Z,Shelly@qainc.net,2026-02-16T22:43:14.879Z,Jamie@QAInc.net
jyzPNpR2QVeHMjP3cRZH0g,,DEP Sewer,If needed. ,20251105,2026-08-12T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,2025-11-25T15:14:27.159Z,Shelly@qainc.net,2026-01-13T16:22:48.651Z,Jamie@QAInc.net
Lb7hqKHeT1auHsg2hBvKMA,,SFWMD Certification,,20251106,,,,,,,,,,,,,,,,,,,,,2025-11-25T15:18:08.675Z,Shelly@qainc.net,2025-11-25T15:18:08.676Z,Shelly@qainc.net
2R9oZkPgR8KDjZB1l7RXPQ,DOS2022-00146-M04,Site Development Minor Change,,20220305,,2025-07-16T16:00:00.000Z,,,,,2025-10-09T16:00:00.000Z,,,,,,,,,,,,,,2025-11-25T18:15:30.436Z,Shelly@qainc.net,2025-11-25T18:15:30.436Z,Shelly@qainc.net
hI9hum1gSMKuzqGLGUvscg,DOS2022-00146-M03,Site Development Minor Change,,20220305,,2025-01-02T17:00:00.000Z,,,,,2025-03-06T17:00:00.000Z,,,,,,,,,,,,,,2025-11-25T18:16:37.222Z,Shelly@qainc.net,2025-11-25T18:16:37.222Z,Shelly@qainc.net
q0z8UCsLQuGtoJ9kzKzepQ,,Lot Combo,,20230402S,,2024-04-22T16:00:00.000Z,,,,,2025-04-22T16:00:00.000Z,,,,,,,,,,,,,,2025-11-25T18:50:52.709Z,Shelly@qainc.net,2025-11-25T18:50:52.709Z,Shelly@qainc.net
tY03HIISTQGYx-QoCEdtcw,,Site Development Permit,,20230501,,,,,,,,,,,,,,,,,,,,,2025-11-25T18:57:44.790Z,Shelly@qainc.net,2025-11-25T18:57:44.790Z,Shelly@qainc.net
fJCBkRLeSl6f-d-hQ57PRQ,ZVL2023-00121,Zoning Verification Letter,,20230501,,2023-07-26T16:00:00.000Z,,,,,2023-08-14T16:00:00.000Z,,,,,,,,,,,,,,2025-11-25T18:58:02.711Z,Shelly@qainc.net,2025-11-25T18:58:02.711Z,Shelly@qainc.net
3gtBAIy8TM-rzsygEG3bXw,,Site Development Permit,,20230501,,,,,,,,,,,,,,,,,,,,,2025-11-25T19:04:58.040Z,Shelly@qainc.net,2025-11-25T19:04:58.040Z,Shelly@qainc.net
VS0gWMimTpKkpzi6igyZBA,,Administrative Deviation,,20230501,,,,,,,,,,,,,,,,,,,,,2025-11-25T19:05:02.811Z,Shelly@qainc.net,2025-11-25T19:05:02.811Z,Shelly@qainc.net
EZAzC64oRJ2zenBvgmjxUg,,SFWMD Water Management Permitting,,20230501,,,,,,,,,,,,,,,,,,,,,2025-11-25T19:05:09.763Z,Shelly@qainc.net,2025-11-25T19:05:09.763Z,Shelly@qainc.net
a1EmC8TlTYG2.gaG2Yhkew,,DEP Sewer,,20230501,,,,,,,,,,,,,,,,,,,,,2025-11-25T19:05:18.986Z,Shelly@qainc.net,2025-11-25T19:05:18.986Z,Shelly@qainc.net
u1ekiDtaSGiNX32Xw8oBiw,,DEP Water,,20230501,,,,,,,,,,,,,,,,,,,,,2025-11-25T19:05:24.007Z,Shelly@qainc.net,2025-11-25T19:05:24.007Z,Shelly@qainc.net
5mfjjrdERre4Y6tfp49L0A,SUR2025-00090,Surety Bonding,,20240305,,2025-09-02T16:00:00.000Z,,,,,2025-09-08T16:00:00.000Z,,,,,,,,,,,,,,2025-11-25T19:25:20.378Z,Shelly@qainc.net,2025-11-25T19:25:20.378Z,Shelly@qainc.net
